Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
32	4:31.95	Will Hartig		16	400 IM LCM	VA	757 Swim	2025 VA LC Senior Champs	2025 Summer Juniors (LCM)
33	4:32.06	Nolan Weijland		16	400 IM LCM	CA	SOCAL Aquatics Association	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
34	4:32.18	Wyatt Sylvester		16	400 IM LCM	VA	757 Swim	2025 VA LC Senior Champs	2025 Summer Juniors (LCM)
35	4:32.63	Andrew Vet		16	400 IM LCM	CA	La Mirada Armada	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Summer Juniors (LCM)
36	4:32.65	Reid Oconnell		16	400 IM LCM	MR	Long Island Aquatic Club	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
37	4:33.16	Spencer Belbot		16	400 IM LCM	MD	North Baltimore Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
38	4:33.17	Cory Han	Yes	16	400 IM LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Winter Juniors (SCY)
39	4:33.48	Marshall Smith		16	400 IM LCM	CA	TSM Aquatics	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Winter Juniors (SCY)
40	4:33.54	Elonu Rodrigues		16	400 IM LCM	MR	Asphalt Green Unified Aquatics	2025 Futures Championships - Greensboro	2025 Winter Juniors (SCY)
41	4:33.66	Sam Gao		16	400 IM LCM	CA	Sandpipers Of Nevada	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	2025 Winter Juniors (SCY)
42	4:33.68	Noah Moeller		16	400 IM LCM	IN	Carmel Swim Club	2025 IN ISI Senior LC Champs	2025 Winter Juniors (SCY)
43	4:33.81	Juan Vallmitjana	Yes	16	400 IM LCM	FG	South Florida Aquatic Club	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
44	4:33.87	Eric Chen		16	400 IM LCM	CA	Irvine Novaquatics	2025 PC Summer Far Western Championships	2025 Winter Juniors (SCY)
45	4:33.89	Alexander Ivascu		16	400 IM LCM	IL	Chicago Wolfpack Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
46	4:33.98	Quinn Moter		16	400 IM LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
47	4:34.03	Brody Reber		16	400 IM LCM	MA	Lancaster Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
48	4:34.08	Carson Phifer		16	400 IM LCM	CA	Sandpipers Of Nevada	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	2025 Winter Juniors (SCY)
49	4:34.13	Kealan Tupper		16	400 IM LCM	PC	Pleasanton Seahawks	2025 CC Super League Championships	2025 Winter Juniors (SCY)
50	4:34.55	Colt Chaires		16	400 IM LCM	NC	North Carolina Aquatic Club	2025 NC EAC Independence Invitational	2025 Winter Juniors (SCY)
51	4:34.59	Joshua Carmichael		16	400 IM LCM	ST	Waterloo Swimming	2025 Futures Championships - Greensboro	2025 Winter Juniors (SCY)
52	4:34.62	Trey Chesney		16	400 IM LCM	FG	Jupiter Dragons Swim Team	2025 FL Southern Zone South Sectional Championships	2025 Winter Juniors (SCY)
53	4:34.64	Kian Grabar		16	400 IM LCM	NE	Crimson Aquatics	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
54	4:34.74	Dylan Yang		16	400 IM LCM	PC	Burlingame Aquatic Club	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
55	4:34.89	Jacob Baginski		16	400 IM LCM	PN	King Aquatic Club	2025 Futures Championships - Sacramento	2025 Winter Juniors (SCY)
56	4:35.04	Kaden Kiefer		16	400 IM LCM	FL	Southwest Stars Swim Club	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
57	4:35.08	Thomas Lathrop		16	400 IM LCM	OHO	Greater Toledo Aquatic Club	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
57	4:35.08	Vaughn Muir		16	400 IM LCM	NC	Enfinity Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
59	4:35.19	Mark Cecco		16	400 IM LCM	NM	Charger Aquatics	2025 CC TYR GO Challenge	2025 Winter Juniors (SCY)
60	4:35.51	Hudson Rice		16	400 IM LCM	VA	Lynchburg YMCA Swim Team	2025 VA LC Senior Champs	2025 Winter Juniors (SCY)
61	4:35.77	Porter Mulgrew		16	400 IM LCM	NE	YMCA of the North Shore	2025 Futures Championships - Madison	2025 Winter Juniors (SCY)
62	4:35.80	Ethan Xu	Yes	16	400 IM LCM	MI	Birmingham 'Y' Blue Dolphins	2025 OH CZ Speedo Sectional East	2025 Winter Juniors (SCY)
63	4:35.85	Max Stewart		16	400 IM LCM	CA	Irvine Novaquatics	2025 CA NOVA Speedo 29th Annual Grand Challenge	2025 Winter Juniors (SCY)
64	4:36.12	Parker Stever		16	400 IM LCM	FL	Fast Falcons	2025 Futures Championships - Ocala	AAAA
65	4:36.14	Brayden Hale		16	400 IM LCM	CT	Cheshire Y Sea Dog Swim Club	2025 FL YMCA National Long Course Swimming Championships	AAAA
66	4:36.29	Trevor Donley		16	400 IM LCM	PV	Rockville Montgomery Swim Club	2025 SE NCSA Summer Swimming Championships	AAAA
67	4:36.30	Cinco Perez		16	400 IM LCM	AM	Team Pittsburgh Elite Aquatics	2025 LE Holtrey25	2025 Futures (LCM)
68	4:36.36	Cole Nelson		16	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 SE NCSA Summer Swimming Championships	AAAA
69	4:36.38	Parker Childs		16	400 IM LCM	ST	Waterloo Swimming	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Futures (LCM)
70	4:36.41	Ty Thomas		16	400 IM LCM	OZ	River City Aquatics	2025 MV Region VIII Speedo Summer Sectionals	2025 Futures (LCM)
71	4:36.46	Jacob Clark		16	400 IM LCM	NC	North Carolina Aquatic Club	2025 SE NCSA Summer Swimming Championships	AAAA
72	4:36.52	Gabriel Pelinkovic		16	400 IM LCM	IL	FMC Aquatic	2025 Speedo Junior National Championships - Time Trials	AAAA
73	4:36.56	Charlie Camplin		16	400 IM LCM	NC	Marlins Of Raleigh	2025 NC NCS LC Senior Championships	2025 Futures (LCM)
74	4:36.63	Liam Condon		16	400 IM LCM	MI	OLY Swimming	2025 SE NCSA Summer Swimming Championships	AAAA
75	4:36.72	Jack Murphy		16	400 IM LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	AAAA
76	4:36.77	Dominik Irons		16	400 IM LCM	AZ	Phoenix Swim Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Futures (LCM)
77	4:36.85	Luke Collins		16	400 IM LCM	CA	Unattached	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Futures (LCM)
78	4:37.13	Trae Lewis		16	400 IM LCM	MI	Spartan Aquatic Club	2025 Speedo Junior National Championships	AAAA
79	4:37.15	Ewan Dalrymple		16	400 IM LCM	SC	Columbia Swimming	2025 SC CAC Summer Invitational	2025 Futures (LCM)
79	4:37.15	Rinzen Sherpa		16	400 IM LCM	AM	Mount Lebanon Aqua Club	2025 Futures Championships - Greensboro	AAAA
81	4:37.17	Colin Pickett		16	400 IM LCM	SD	Sioux Falls Swim Team	2025 Futures Championships - Madison	AAAA
82	4:37.19	Charley Sutorus		16	400 IM LCM	NC	SwimMAC Carolina	2025 IN Central Zone Speedo Sectional 2025	2025 Futures (LCM)
83	4:37.38	William Rees		16	400 IM LCM	MA	York YMCA	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Futures (LCM)
84	4:37.66	Patrick O'Connor		16	400 IM LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	AAAA
85	4:37.69	Jihan Jeon	Yes	16	400 IM LCM	CA	Evolution Racing Club	2025 Futures Championships - Sacramento	AAAA
86	4:37.71	Nicolas Kokidko		16	400 IM LCM	FG	Metro Aquatic Club of Miami	2025 FG LCM Senior Championships	AAAA
87	4:37.88	Spyros Argeros		16	400 IM LCM	MR	Asphalt Green Unified Aquatics	2025 Futures Championships - Greensboro	AAAA
88	4:37.93	William Shoesmith		16	400 IM LCM	FL	Bolles School Sharks	2025 Speedo Junior National Championships	AAAA
89	4:38.06	Kaden Wong		16	400 IM LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships - Time Trials	AAAA
90	4:38.14	Wyatt Stetor		16	400 IM LCM	AM	Peters Township Swim Club	2025 SE NCSA Summer Swimming Championships	AAAA
91	4:38.23	Austin Conover-Hustis		16	400 IM LCM	PC	Palo Alto Stanford Aquatics	2025 Futures Championships - Sacramento	AAAA
92	4:38.30	Garreth Thomas		16	400 IM LCM	IN	Westfield Aquatics	2025 Futures Championships - Madison	AAAA
93	4:38.33	Brian Raghunathan		16	400 IM LCM	PC	Palo Alto Stanford Aquatics	2025 Futures Championships - Sacramento	AAAA
94	4:38.69	Collier Stanton		16	400 IM LCM	GA	Gwinnett Aquatics	2025 Speedo Junior National Championships - Time Trials	AAAA
95	4:38.76	Remi Angerer	Yes	16	400 IM LCM	SE	Auburn Aquatics	2025 World Junior Champs	AAAA
96	4:38.99	Jacob Wajnberg		16	400 IM LCM	GA	Dynamo Swim Club	2025 Futures Championships - Madison	AAAA
97	4:39.06	Koehn Boyd		16	400 IM LCM	MN	Edina Swim Club	2025 SE NCSA Summer Swimming Championships	AAAA
98	4:39.34	Jonathan Packles		16	400 IM LCM	MR	Asphalt Green Unified Aquatics	2025 MR TYR Senior Met Summer Championships	2025 Futures (LCM)
99	4:39.37	John Albornoz		16	400 IM LCM	FG	Swim Coral Springs	2025 FG LCM Senior Championships	AAAA
100	4:39.38	Ethan Wang		16	400 IM LCM	NT	Metroplex Aquatics	2025 NT IRON Senior Qualifier	2025 Futures (LCM)
101	4:39.56	Oliver Cannings		16	400 IM LCM	FG	Gulliver Swim Club	2025 Futures Championships - Ocala	AAAA
102	4:39.62	Diego Lara		16	400 IM LCM	CO	Aces Swim Club	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAAA
103	4:39.71	Aasish Dangol		16	400 IM LCM	PC	Albany Armada Aquatics, LLC	2025 PC Speedo Sectionals - Novato	2025 Futures (LCM)
104	4:39.77	Eli Kishish		16	400 IM LCM	MN	Edina Swim Club	2025 SE NCSA Summer Swimming Championships	AAAA
105	4:39.89	Anderson Baird		16	400 IM LCM	AD	Sharks Swim Club	2025 CT WHAT June Trials Finals	2025 Futures (LCM)
106	4:39.92	Ethan Meeker		16	400 IM LCM	GA	SwimAtlanta	2025 SE AUB Richard Quick Invitational	2025 Futures (LCM)
107	4:39.94	Ethan Nguyen		16	400 IM LCM	AR	Razorback Aquatic Club Aquahawgs	2025 SE NAC Summer Sizzler	2025 Futures (LCM)
108	4:40.03	Wesley Mooney		16	400 IM LCM	IA	Des Moines Swimming Federation	2025 Futures Championships - Madison	AAAA
109	4:40.07	Ryan Wanner		16	400 IM LCM	WI	Waukesha Express Swim Team	2025 WI MAC LONG COURSE MIDWEST INVITATIONAL	2025 Futures (LCM)
110	4:40.18	Joshua Reines		16	400 IM LCM	NJ	Scarlet Aquatics	2025 CA Los Angeles Invite	2025 Futures (LCM)
111	4:40.22	Owen Ekk	Yes	16	400 IM LCM	FL	Area Tallahassee Aquatic Club	2025 FL ATAC Long Course Invitational	2025 Futures (LCM)
112	4:40.27	Josh Farnsworth		16	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 SE NCSA Summer Swimming Championships	AAAA
113	4:40.47	Ethan Pasholk		16	400 IM LCM	WI	Unattached	2025 WI PX3-WEST 13 &O LC STATE CHAMPIONSHIP	AAAA
114	4:40.50	Matthew Wolfle		16	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 VA NOVA LC Winter Invitational	2025 Futures (LCM)
115	4:40.60	Robert White		16	400 IM LCM	PC	Santa Clara Swim Club	2025 Futures Championships - Sacramento	AAAA
116	4:40.68	Ben Franks		16	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 VA LC Senior Champs	2025 Futures (LCM)
117	4:40.71	Ben Battaglia		16	400 IM LCM	NI	Victor Swim Club	2025 Futures Championships - Greensboro	AAAA
118	4:40.73	Chase Kendall		16	400 IM LCM	FL	SwimRise Aquatics	2025 FL Southern Zone South Sectional Championships	2025 Futures (LCM)
119	4:40.75	Christopher Koch		16	400 IM LCM	GA	Athens Bulldog Swim Club	2025 GA Bulldog Glam Slam	2025 Futures (LCM)
120	4:40.81	Owen Gjertsen		16	400 IM LCM	MR	Westchester Aquatic Club	2025 NJ Jeffrey S. Mace Memorial Summer Sizzle XXXIII	2025 Futures (LCM)
121	4:40.83	Derek Ho		16	400 IM LCM	SI	Rancho San Dieguito	2025 PC Speedo Sectionals - Novato	2025 Futures (LCM)
122	4:40.98	Mark Khokhlov		16	400 IM LCM	AZ	Gold Medal Swim Club	2025 SI CA/NV Speedo Summer Sectionals	2025 Futures (LCM)
123	4:41.03	Thomas Chamberlain		16	400 IM LCM	UT	South Davis Aquatics Team	2025 FL RAFC Last Splash Invitational	AAAA
124	4:41.18	Austin Zhong		16	400 IM LCM	OHO	Mason Manta Rays	2025 OH LC Senior Championship Meet	AAA
125	4:41.23	Abir Bhatia		16	400 IM LCM	PC	San Ramon Valley Aquatics	2025 CC TYR GO Challenge	2025 Futures (LCM)
125	4:41.23	James Darcy		16	400 IM LCM	MR	Long Island Aquatic Club	2025 MR TYR Senior Met Summer Championships	2025 Futures (LCM)
127	4:41.34	Luke Hottle		16	400 IM LCM	VA	Lynchburg YMCA Swim Team	2025 FL YMCA National Long Course Swimming Championships	AAA
128	4:41.45	Josh Wilder		16	400 IM LCM	SC	Team Greenville	2025 Speedo Junior National Championships - Time Trials	AAA
129	4:41.47	Kyle Burk		16	400 IM LCM	MA	Kennett & Jennersville Area YMCA	2025 FL YMCA National Long Course Swimming Championships	AAA
130	4:41.52	Banks Anderson		16	400 IM LCM	MV	Ad Astra Area Aquatics	2025 MV Region VIII Speedo Summer Sectionals	2025 Futures (LCM)
131	4:41.57	Jan Warcholinski		16	400 IM LCM	NT	Lakeside Aquatic Club	2025 SE TNAQ Senior Summer Showdown	AAA
132	4:41.65	Caden Askren		16	400 IM LCM	IN	Fishers Area Swimming Tigers	2025 OH CZ Speedo Sectional East	2025 Futures (LCM)
133	4:41.73	Vincent Gookin		16	400 IM LCM	MR	Asphalt Green Unified Aquatics	2025 MR TYR Senior Met Summer Championships	2025 Futures (LCM)
134	4:41.74	Taylor Thongintra		16	400 IM LCM	CA	Aquazot Swim Club	2025 CA SCS/RMDA June Age Group Championships	2025 Futures (LCM)
135	4:41.78	Luke McIntosh		16	400 IM LCM	FL	Tampa Bay Aquatics	2025 FL FAST Independence Invitational	2025 Futures (LCM)
136	4:41.86	Parker Shoesmith		16	400 IM LCM	OK	Bartlesville Splash Club	2025 MV Region VIII Speedo Summer Sectionals	2025 Futures (LCM)
137	4:41.87	Liam Drake		16	400 IM LCM	NC	Raleigh Swimming Association	2025 NC NCS LC Senior Championships	2025 Futures (LCM)
138	4:42.01	Luke Haas		16	400 IM LCM	CA	CCAT Swimming	2025 Futures Championships - Sacramento	AAA
139	4:42.10	Brady Kormendy	Yes	16	400 IM LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Futures (LCM)
140	4:42.13	Alex Allocco		16	400 IM LCM	MN	Edina Swim Club	2025 MN AQJT Summer Spectacular Invite	2025 Futures (LCM)
141	4:42.15	Jonathon Packard		16	400 IM LCM	CT	Greenwich YWCA Dolphins Swm Tm	2025 VA EZ LC Speedo Super Sectional Champs-Cap Reached	2025 Futures (LCM)
142	4:42.16	Harrison Tater		16	400 IM LCM	ST	Waterloo Swimming	2025 ST TXLA 11&O End of School Splash	2025 Futures (LCM)
142	4:42.16	Alex Goodman		16	400 IM LCM	MA	Jersey Wahoos	2025 MA Jersey Wahoos Closed Summer Solstice	2025 Futures (LCM)
144	4:42.17	CJ Lee		16	400 IM LCM	PC	Pleasanton Seahawks	2025 PC Summer Far Western Championships	AAA
144	4:42.17	Oryan Liu		16	400 IM LCM	PC	San Ramon Valley Aquatics	2025 PC Speedo Sectionals - Novato	2025 Futures (LCM)
146	4:42.26	Hayden Schwartz		16	400 IM LCM	MR	Empire Swimming	2025 NC EAC Independence Invitational	2025 Futures (LCM)
147	4:42.30	Adrian Lisiewski		16	400 IM LCM	MD	North Baltimore Aquatic Club	2025 Futures Championships - Greensboro	AAA
148	4:42.31	Alen Cindric		16	400 IM LCM	NC	TAC Titans	2025 Futures Championships - Greensboro	AAA
148	4:42.31	Will Athanas		16	400 IM LCM	NE	Crimson Aquatics	2025 Futures Championships - Madison	AAA
150	4:42.35	Ian Foulk		16	400 IM LCM	FL	Bolles School Sharks	2025 FG Southern Zone South Sectional Championships	2025 Futures (LCM)
151	4:42.37	Kolby Martin		16	400 IM LCM	GU	Aggie Swim Club	2025 Futures Championships - Greensboro	AAA
152	4:42.50	Tommy Westerman		16	400 IM LCM	NE	Commonwealth Swimming	2025 Futures Championships - Madison	AAA
153	4:42.51	Ryan Huang		16	400 IM LCM	PC	Alto Swim Club	2025 PC Speedo Sectionals - Novato	AAA
154	4:42.56	Neil Alejandro		16	400 IM LCM	CT	Cheshire Y Sea Dog Swim Club	2025 FL YMCA National Long Course Swimming Championships	AAA
155	4:42.74	Aidan Walsh		16	400 IM LCM	MA	Diamond State Aquatics	2025 MA MASI LC Senior Championships CC	AAA
156	4:42.80	Luke Petric		16	400 IM LCM	NT	Lakeside Aquatic Club	2025 NT Texas Senior Circuit Long Course Meet	AAA
157	4:42.83	Jayden Phan		16	400 IM LCM	ST	Longhorn Aquatics	2025 Futures Championships - Sacramento	AAA
158	4:42.86	Grant Dwyer		16	400 IM LCM	NE	YMCA of the North Shore	2025 Futures Championships - Madison	AAA
159	4:42.89	Porter Ellsworth		16	400 IM LCM	AZ	Gold Medal Swim Club	2025 SI CA/NV Speedo Summer Sectionals	AAA
160	4:43.01	Jack Langan		16	400 IM LCM	IL	Fox Valley Swim Team	2025 IL Illinois Swimming Summer Senior Championships	AAA
161	4:43.02	Nathaniel Washburn		16	400 IM LCM	NT	Iron Horse Aquatics	2025 NT MTRO American Long Course MEET FULL	AAA
162	4:43.14	Isaac Yeung		16	400 IM LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	AAA
163	4:43.21	Cullen McGraw		16	400 IM LCM	MA	Chambersburg Chargers	2025 FL YMCA National Long Course Swimming Championships	AAA
164	4:43.29	Aidan Collins		16	400 IM LCM	SN	DART Swimming	2025 SN Summer Sanders LCM Meet	AAA
165	4:43.42	Alex Koo		16	400 IM LCM	IN	Fishers Area Swimming Tigers	2025 IN FAST Summer Jam	AAA
166	4:43.53	Matthew DeMoss		16	400 IM LCM	NC	Marlins Of Raleigh	2025 Futures Championships - Greensboro	AAA
167	4:43.55	Nathaniel Spencer		16	400 IM LCM	CO	Denver Swim Academy	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
168	4:43.58	Evan Ripp		16	400 IM LCM	CT	Chelsea Piers Aquatic Club	2025 FL ISCA Summer Senior Blast	AAA
169	4:43.63	Jacob Lee		16	400 IM LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	AAA
170	4:43.69	Liam Doty		16	400 IM LCM	CA	Sandpipers Of Nevada	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
171	4:43.70	Kevin Foley		16	400 IM LCM	AZ	Gold Medal Swim Club	2025 AZ SUN Devil Open	AAA
172	4:43.72	Charlie Harrington		16	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 VA LC Senior Champs	AAA
173	4:43.75	Michael Sabo		16	400 IM LCM	VA	Hanover Aquatics, Inc	2025 VA LC Senior Champs	AAA
173	4:43.75	Luke Weibel		16	400 IM LCM	AZ	Flying Fish Arizona Swim Team	2025 OR SPEEDO SECTIONALS - MT HOOD	AAA
175	4:43.76	Tripp Cooler		16	400 IM LCM	NC	SwimMAC Carolina	2025 IN Central Zone Speedo Sectional 2025	AAA
176	4:43.77	Levi Grim		16	400 IM LCM	NC	SwimMAC Carolina	2025 IN Central Zone Speedo Sectional 2025	AAA
177	4:43.82	Octave Paradol	Yes	16	400 IM LCM	AZ	Scottsdale Aquatic Club	2025 AZ SAC Cactus Classic	AAA
178	4:43.90	Tyler Kominski		16	400 IM LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	AAA
179	4:43.91	Oliver Kiss		16	400 IM LCM	NJ	Scarlet Aquatics	2025 IN Central Zone Speedo Sectional 2025	AAA
180	4:44.09	Noah Pickett		16	400 IM LCM	AM	Steel City Aquatics	2025 AM LC Age Group Champs	AAA
181	4:44.13	Matthew Char		16	400 IM LCM	PV	Nation's Capital Swim Club	2025 VA EZ LC Speedo Super Sectional Champs-Cap Reached	AAA
182	4:44.20	Andrew Morton		16	400 IM LCM	MA	Jersey Wahoos	2025 MA MASI LC Senior Championships CC	AAA
183	4:44.21	Alex Gonzalez		16	400 IM LCM	FL	Gator Swim Club	2025 FG Southern Zone South Sectional Championships	AAA
184	4:44.28	Maksim Nazarov		16	400 IM LCM	CA	Sandpipers Of Nevada	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
185	4:44.31	Ben Liang		16	400 IM LCM	ST	Longhorn Aquatics	2025 ST TXLA 11&O Long Course Kick Off	AAA
186	4:44.32	Kaleb Montgomery		16	400 IM LCM	MT	Billings Aquatic Club	2025 Futures Championships - Sacramento	AAA
187	4:44.39	Luke Deegan		16	400 IM LCM	KY	Northern KY Clippers Swimming	2025 SE TNAQ Senior Summer Showdown	AAA
188	4:44.40	Christian Perez		16	400 IM LCM	FL	Bolles School Sharks	2025 Futures Championships - Ocala	AAA
189	4:44.56	Owen Durham		16	400 IM LCM	KY	Lakeside Swim Team	2025 GA Bulldog Glam Slam	AAA
189	4:44.56	Daniil Siutsou		16	400 IM LCM	FL	Sarasota Sharks	2025 FL Summer Senior Championships	AAA
191	4:44.63	Dalton Brooks		16	400 IM LCM	NJ	Lakeland Hills YMCA	2025 FL YMCA National Long Course Swimming Championships	AAA
192	4:44.85	Hudson Peters		16	400 IM LCM	CA	Rose Bowl Aquatics	2025 CA SCS/BREA Summer Age Group Championships	AAA
193	4:45.01	Edward Zhang		16	400 IM LCM	MI	Club Wolverine	2025 IN CON Buffalo Wild Wings Blazin Invitational	AAA
194	4:45.04	Finn Davis		16	400 IM LCM	MD	Eagle Swim Team Inc.	2025 NI LC Eastern Zone Sectionals	AAA
194	4:45.04	Oliver Ritchey		16	400 IM LCM	MA	Germantown Academy Aquatic Club	2025 NI Eastern Zone Senior Championships	AAA
196	4:45.07	Carson King		16	400 IM LCM	CO	Pikes Peak Athletics	2025 Futures Championships - Justin	AAA
197	4:45.13	Van Nguyen		16	400 IM LCM	LA	Crawfish Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	AAA
